"","Identifier","Source","Museum_number","Family","Genus","Species","Latitude","Longitude","Accuracy","Location","Date","Month","Year","Historic"
"2760",3319,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.443,31.182,2,"Mantenga Housing Estate, Phase 2","12-Mar-21",3,2021,""
"2761",2009,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.276,31.157,2,"Pine Valley","05-Apr-21",4,2021,""
"2762",1953,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.501,31.3141,2,"Matsapha","14-Apr-21",4,2021,""
"2763",1943,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.2297,31.1878,1,"Mbuluzi High School","10-May-21",5,2021,""
"2764",1938,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.4825,31.4016,2,"Madonsa","17-May-21",5,2021,""
"2765",1933,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.326,31.1411,3,"Mbabane","20-May-21",5,2021,""
"2766",1934,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.326,31.1411,3,"Mbabane","21-May-21",5,2021,""
"2767",2075,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.326,31.1411,3,"Mbabane","25-May-21",5,2021,""
"2768",2159,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.214,31.919,2,"Lusoti Village House D4127","09-Oct-21",10,2021,""
"2769",2219,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.326,31.1411,3,"Mbabane","05-Nov-21",11,2021,""
"2770",2234,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.326,31.1411,3,"Mbabane","06-Nov-21",11,2021,""
"2771",2288,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.327,31.142,2,"Mbabane Shoprite","27-Nov-21",11,2021,""
"2772",2326,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.533,31.321,2,"Tubungu","10-Dec-21",12,2021,""
"2773",2343,"EAF","","Colubridae","Philothamnus","semivariegatus",-25.9685,31.2483,2,"Piggs Peak","16-Dec-21",12,2021,""
"2774",2401,"EAF","","Colubridae","Philothamnus","semivariegatus",-25.959,31.251,2,"Piggs Peak","08-Jan-22",1,2022,""
"2775",2409,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.7967,31.4836,2,"Kaphunga","13-Jan-22",1,2022,""
"2776",2425,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.7967,31.4836,2,"Kaphunga","24-Jan-22",1,2022,""
"2777",4274,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.452,31.948,2,"Siteki, government offices","26-Jan-22",1,2022,""
"2778",2458,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.1796,31.304,2,"Maphalaleni","03-Feb-22",2,2022,""
"2779",2494,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.276,31.157,2,"Pine Valley","11-Feb-22",2,2022,""
"2780",2496,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.7965,31.4825,3,"KaPhunga","12-Feb-22",2,2022,""
"2781",3317,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.326,31.1411,3,"Mbabane","15-Feb-22",2,2022,""
"2782",2508,"EAF","","Colubridae","Philothamnus","semivariegatus",-25.948,31.133,2,"Bulembu","16-Feb-22",2,2022,""
"2783",3372,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.2147,31.9192,1,"Simunye Country Club","16-Feb-22",2,2022,""
"2784",2507,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.8779,31.5969,2,"Sithobela (Sithobelweni)","18-Feb-22",2,2022,""
"2785",3343,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.441,31.181,2,"Mantenga","21-Feb-22",2,2022,""
"2786",3316,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.32,31.14,2,"Thembelihle","22-Feb-22",2,2022,""
"2787",3373,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.416,31.174,2,"Ezulwini, ICC","27-Feb-22",2,2022,""
"2788",4245,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.416,31.174,2,"Ezulwini, ICC","27-Feb-22",2,2022,""
"2789",4275,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.2102,31.5566,1,"Croydon, KaMvobu","04-Mar-22",3,2022,""
"2790",2532,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.442,31.189,1,"Ezulwini, US Embassy","17-Mar-22",3,2022,""
"2791",4254,"EAF","","Colubridae","Philothamnus","semivariegatus",-27.0029,31.6533,2,"Maloma","28-Mar-22",3,2022,""
"2792",4246,"EAF","","Colubridae","Philothamnus","semivariegatus",-27.0029,31.6533,2,"Maloma","01-Apr-22",4,2022,""
"2793",4247,"EAF","","Colubridae","Philothamnus","semivariegatus",-27.0029,31.6533,2,"Maloma","01-Apr-22",4,2022,""
"2794",2558,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.868,31.9214,2,"Matata","01-Apr-22",4,2022,""
"2795",2559,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.32,31.14,2,"Thembelihle","01-Apr-22",4,2022,""
"2796",2563,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.8119,31.9181,2,"Marula Village, south of Big Bend","03-Apr-22",4,2022,""
"2797",4276,"EAF","","Colubridae","Philothamnus","semivariegatus",-27.0029,31.6533,2,"Maloma","07-Apr-22",4,2022,""
"2798",2571,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.8363,31.9733,3,"Big Bend","11-Apr-22",4,2022,""
"2799",4277,"EAF","","Colubridae","Philothamnus","semivariegatus",-27.0029,31.6533,2,"Maloma","12-Apr-22",4,2022,""
"2800",4278,"EAF","","Colubridae","Philothamnus","semivariegatus",-27.0029,31.6533,2,"Maloma","22-Apr-22",4,2022,""
"2801",2588,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.409,31.829,2,"Matsetsa, School for the Deaf","24-Apr-22",4,2022,""
"2802",2592,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.6268,31.4202,2,"Sidvokodvo","27-Apr-22",4,2022,""
"2803",2595,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.7965,31.4825,3,"KaPhunga","28-Apr-22",4,2022,""
"2804",2604,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.276,31.157,2,"Pine Valley","05-May-22",5,2022,""
"2805",2613,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.357,31.398,2,"Ekukhanyeni Primary School (Kukhanyeni Primary), (Sithobelweni?)","13-May-22",5,2022,""
"2806",2612,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.8779,31.5969,2,"Sithobela (Sithobelweni)","13-May-22",5,2022,""
"2807",4280,"EAF","","Colubridae","Philothamnus","semivariegatus",-27.034,31.636,1,"Maloma, Nhlangunjani Clinic","08-Aug-22",8,2022,""
"2808",2667,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.2448,31.5932,1,"Mliba High School","08-Aug-22",8,2022,""
"2809",2669,"EAF","","Colubridae","Philothamnus","semivariegatus",-27.0029,31.6533,2,"Maloma","12-Aug-22",8,2022,""
"2810",3359,"EAF","","Colubridae","Philothamnus","semivariegatus",-27.0029,31.6533,2,"Maloma","21-Aug-22",8,2022,""
"2811",3360,"EAF","","Colubridae","Philothamnus","semivariegatus",-27.0029,31.6533,2,"Maloma","21-Aug-22",8,2022,""
"2812",2682,"EAF","","Colubridae","Philothamnus","semivariegatus",-27.0029,31.6533,2,"Maloma","01-Oct-22",10,2022,""
"2813",2687,"EAF","","Colubridae","Philothamnus","semivariegatus",-27.0029,31.6533,2,"Maloma","03-Oct-22",10,2022,""
"2814",2696,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.293,31.115,2,"Mbabane, Mbangweni","09-Oct-22",10,2022,""
"2815",2698,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.2147,31.9192,1,"Simunye Country Club, block 21-26","11-Oct-22",10,2022,""
"2816",2703,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.853,31.767,2,"St. Phillips","12-Oct-22",10,2022,""
"2817",2720,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.409,31.829,2,"School for the deaf, Lodge next to","18-Oct-22",10,2022,""
"2818",3327,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.2049,31.5591,1,"Croydon","24-Oct-22",10,2022,""
"2819",2732,"EAF","","Colubridae","Philothamnus","semivariegatus",-25.9481,31.1338,2,"Bulembu","26-Oct-22",10,2022,""
"2820",3361,"EAF","","Colubridae","Philothamnus","semivariegatus",-27.0029,31.6533,2,"Maloma","29-Oct-22",10,2022,""
"2821",2738,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.0074,31.8,1,"Mhlume, Theas house 2 SBS","29-Oct-22",10,2022,""
"2822",4248,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.0074,31.8,1,"Mhlume, Theas house 2 SBS","29-Oct-22",10,2022,""
"2823",2757,"EAF","","Colubridae","Philothamnus","semivariegatus",-27.2536,31.7508,2,"Matsanjeni","06-Nov-22",11,2022,""
"2824",2758,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.418,31.772,2,"Mpaka, Ndabeni","06-Nov-22",11,2022,""
"2825",2772,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.165,31.584,2,"Dvokolwako","09-Nov-22",11,2022,""
"2826",2779,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.326,31.1411,3,"Mbabane","12-Nov-22",11,2022,""
"2827",2783,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.2153,31.9194,1,"Simunye Country Club, pool","14-Nov-22",11,2022,""
"2828",2790,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.4859,31.4125,2,"Manzini, Enjabulweni School (High)","15-Nov-22",11,2022,""
"2829",2805,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.165,31.584,2,"Dvokolwako","19-Nov-22",11,2022,""
"2830",2811,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.8275,31.9274,1,"Big Bend, Bholi Clinic","21-Nov-22",11,2022,""
"2831",2820,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.7833,31.9333,3,"Big Bend","23-Nov-22",11,2022,""
"2832",2825,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.326,31.1411,3,"Mbabane","26-Nov-22",11,2022,""
"2833",4251,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.165,31.584,2,"Dvokolwako","30-Nov-22",11,2022,""
"2834",4252,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.165,31.584,2,"Dvokolwako","30-Nov-22",11,2022,""
"2835",4282,"EAF","","Colubridae","Philothamnus","semivariegatus",-25.97,31.256,1,"Pigg's Peak Prison","04-Dec-22",12,2022,""
"2836",3328,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.237,31.5781,1,"Mliba","12-Dec-22",12,2022,""
"2837",3329,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.2026,31.5567,1,"Mliba","14-Dec-22",12,2022,""
"2838",4267,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.082,31.551,1,"Madlangempisi, Electricity Depot","16-Dec-22",12,2022,""
"2839",4283,"EAF","","Colubridae","Philothamnus","semivariegatus",-27.254,31.75,1,"Matsanjeni Health Centre","16-Dec-22",12,2022,""
"2840",3330,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.19,31.57,2,"Croydon","22-Jan-23",1,2023,""
"2841",3321,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.4987,31.3779,1,"Manzini, SNAT Coops building, next to police HQ city centre","25-Jan-23",1,2023,""
"2842",4285,"EAF","","Colubridae","Philothamnus","semivariegatus",-27.12,31.2,2,"Nhlangano","25-Jan-23",1,2023,""
"2843",4286,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.4519,31.0428,2,"Mhlambanyatsi, near C3","28-Jan-23",1,2023,""
"2844",3331,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.3212,31.477,2,"Luve","30-Jan-23",1,2023,""
"2845",4287,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.3567,31.2114,2,"LaMgabhi Etiyeni","04-Feb-23",2,2023,""
"2846",3367,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.2147,31.9194,2,"Simunye Country Club, flat 3","07-Feb-23",2,2023,""
"2847",3332,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.1999,31.5571,1,"Croydon, KaDlamini","13-Feb-23",2,2023,""
"2848",4260,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.233,31.167,2,"Pine Valley, 7km down road, on right hand side","01-Mar-23",3,2023,""
"2849",4291,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.495,31.327,2,"Matsapha, Mathangeni","06-Mar-23",3,2023,""
"2850",4262,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.491,31.401,2,"Madonsa, ext 6. ","07-Mar-23",3,2023,""
"2851",4271,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.532,31.006,2,"Bhunya Mill, at Forestry office main gate","20-Mar-23",3,2023,""
"2852",4293,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.409,31.829,2,"Matsetsa, School for the Deaf","23-Mar-23",3,2023,""
"2853",3324,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.5362,31.3915,2,"Lwandle, Manzini","29-Mar-23",3,2023,""
"2854",4295,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.2049,31.5591,1,"Croydon","05-Apr-23",4,2023,""
"2855",4296,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.333,31.154,2,"Mbabane, Msunduza","12-Apr-23",4,2023,""
"2856",4297,"EAF","","Colubridae","Philothamnus","semivariegatus",-25.948,31.133,2,"Bulembu","14-Apr-23",4,2023,""
"2857",4298,"EAF","","Colubridae","Philothamnus","semivariegatus",-27.0029,31.6533,2,"Maloma","14-Apr-23",4,2023,""
"2858",4299,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.252,31.783,2,"Hlane, towards Royal Residence","17-Apr-23",4,2023,""
"2859",3350,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.0816,31.252,2,"Maguga Dam","19-Apr-23",4,2023,""
"2860",4396,"Monadjem","","Colubridae","Philothamnus","semivariegatus",-26.081,31.2522,1,"Maguga Lodge","19-Apr-23",4,2023,""
"2861",3363,"EAF","","Colubridae","Philothamnus","semivariegatus",-25.959,31.251,2,"Piggs Peak","22-Apr-23",4,2023,""
"2862",3347,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.57,31.31,3,"Dwaleni","02-May-23",5,2023,""
"2863",3333,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.2074,31.5509,1,"Croydon","03-May-23",5,2023,""
"2864",3364,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.299,31.134,2,"Mbabane, Dalriach, Windsor close","03-May-23",5,2023,""
"2865",3351,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.247,31.055,2,"Motjane","03-May-23",5,2023,""
"2866",3352,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.247,31.055,2,"Motjane","04-May-23",5,2023,""
"2867",3353,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.165,31.584,2,"Dvokolwako","09-May-23",5,2023,""
"2868",3354,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.161,31.521,2,"Zandondo","09-May-23",5,2023,""
"2869",3322,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.2015,31.5527,1,"Croydon","25-May-23",5,2023,""
"2870",3335,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.2049,31.5591,1,"Croydon","25-May-23",5,2023,""
"2871",3336,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.3212,31.477,2,"Luve","25-May-23",5,2023,""
"2872",3337,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.19,31.57,2,"Croydon","30-May-23",5,2023,""
"2873",3338,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.2075,31.5722,1,"Croydon, KaLontombi","30-May-23",5,2023,""
"2874",3355,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.165,31.584,2,"Dvokolwako","12-Jun-23",6,2023,""
"2875",3369,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.409,31.829,2,"School for the Deaf High School ","13-Jun-23",6,2023,""
"2876",4263,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.3212,31.477,2,"Luve, Phalala","13-Jul-23",7,2023,""
"2877",3356,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.0373,31.6091,2,"Nkambeni market","21-Aug-23",8,2023,""
"2878",3357,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.0373,31.6091,2,"Nkambeni market","21-Aug-23",8,2023,""
"2879",3339,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.2504,31.5416,2,"Mantjonga ","08-Sep-23",9,2023,""
"2880",4253,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.2504,31.5416,2,"Mantjonga ","08-Sep-23",9,2023,""
"2881",3318,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.276,31.157,2,"Pine Valley","08-Sep-23",9,2023,""
"2882",4269,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.276,31.157,2,"Pine Valley","08-Sep-23",9,2023,""
"2883",3370,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.409,31.829,1,"Matsetsa, School for the Deaf, High School","18-Sep-23",9,2023,""
"2884",3368,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.4776,31.3071,1,"Kwaluseni, UNESWA, EWILD Lab","22-Sep-23",9,2023,""
"2885",3348,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.4497,31.2025,1,"Lobamba","06-Oct-23",10,2023,""
"2886",4300,"EAF","","Colubridae","Philothamnus","semivariegatus",-27.109,31.202,1,"Nhlangano, SOS","07-Oct-23",10,2023,""
"2887",4301,"EAF","","Colubridae","Philothamnus","semivariegatus",-25.991,31.71,2,"Sand River Dam ","14-Oct-23",10,2023,""
"2888",4302,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.6295,31.2853,1,"Rosecraft, Monadjem's house","18-Oct-23",10,2023,""
"2889",4303,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.6295,31.2853,1,"Rosecraft, Monadjem's house","19-Oct-23",10,2023,""
"2890",4304,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.417,31.78,1,"Mpaka Clinic","24-Oct-23",10,2023,""
"2891",4305,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.2157,31.9173,1,"Simunye Country Club, Guest House","01-Nov-23",11,2023,""
"2892",3341,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.205,31.558,1,"Croydon","10-Nov-23",11,2023,""
"2893",4306,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.408,31.837,2,"Matsetsa, Lukhala kaNdlovu","17-Nov-23",11,2023,""
"2894",4255,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.505,31.213,2,"Malkerns, past Malendelas","21-Nov-23",11,2023,""
"2895",3371,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.494,31.312,1,"Matsapha Fire Station, staff houses","24-Nov-23",11,2023,""
"2896",4307,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.326,31.1411,3,"Mbabane, Anita's house","28-Nov-23",11,2023,""
"2897",3342,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.546,31.482,2,"Ngculwini","20-Dec-23",12,2023,""
"2898",4266,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.5303,31.3251,1,"Tubungu","31-Dec-23",12,2023,""
"2899",4308,"EAF","","Colubridae","Philothamnus","semivariegatus",-25.991,31.71,2,"Sand River Dam ","14-Feb-24",2,2024,""
"2900",4256,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.4519,31.0428,2,"Mhlambanyatsi","21-Feb-24",2,2024,""
"2901",4309,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.318,31.129,1,"Mbabane, Serendipity","23-Feb-24",2,2024,""
"2902",3323,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.241,31.5771,1,"Mliba, KaGedeon","04-Mar-24",3,2024,""
"2903",3326,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.3212,31.477,2,"Luve","07-Mar-24",3,2024,""
"2904",4310,"EAF","","Colubridae","Philothamnus","semivariegatus",-27.104,31.128,2,"Maseysini","10-Mar-24",3,2024,""
"2905",4311,"EAF","","Colubridae","Philothamnus","semivariegatus",-25.991,31.71,2,"Sand River Dam ","16-Mar-24",3,2024,""
"2906",4312,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.4519,31.0428,2,"Mhlambanyatsi","20-Mar-24",3,2024,""
"2907",4265,"EAF","","Colubridae","Philothamnus","semivariegatus",-25.8,31.4,2,"Ngonini","30-Mar-24",3,2024,""
"2908",4326,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.8438,31.8934,2,"Big Bend, Crooks Plantation","23-Apr-24",4,2024,""
"2909",4261,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.673,31.3995,2,"Nkonyeni","28-Apr-24",4,2024,""
"2910",4268,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.201,31.5682,1,"Croydon","13-May-24",5,2024,""
"2911",4316,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.2257,31.5754,1,"Croydon, Khabo Biggy","15-May-24",5,2024,""
"2912",4317,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.2863,31.5043,1,"Mcozini / Luve, KaSukati","25-May-24",5,2024,""
"2913",4318,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.0274,31.815,1,"Mhlume Country Club","07-Jun-24",6,2024,""
"2914",4320,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.052,31.8169,1,"Mhlume, Factory diffuser hilo","11-Jun-24",6,2024,""
"2915",4321,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.1993,31.5668,1,"Croydon","24-Jul-24",7,2024,""
"2916",4322,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.409,31.829,2,"Matsetsa, School for the Deaf","05-Aug-24",8,2024,""
"2917",4323,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.49,31.223,2,"Mahlanya","28-Aug-24",8,2024,""
"2918",4324,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.452,31.948,2,"Siteki, Swaziland Building Society","28-Aug-24",8,2024,""
"2919",4325,"EAF","","Colubridae","Philothamnus","semivariegatus",-26.493,31.302,1,"Matsapha, Lifestyle Centre","06-Sep-24",9,2024,""
"2920",4474,"Museum","TM69355","Colubridae","Philothamnus","semivariegatus",-26.1094,31.1289,2,"Malolotja NR, adjacent to Nkomati viewpoint road","21-Sep-88",9,1988,"Yes"
"2921",1738,"Museum","TM69387","Colubridae","Philothamnus","semivariegatus",-26.1697,31.9869,2,"Simunye, 8km E near Mlawula train station","17-Dec-90",12,1990,"Yes"
"2922",1426,"Museum","TM71828","Colubridae","Philothamnus","semivariegatus",-26.3292,31.6061,2,"Mafutseni, 15km NE (Transworld station)","18-Nov-91",11,1991,"Yes"
"2923",4484,"Museum","TM78902","Colubridae","Philothamnus","semivariegatus",-26.1808,31.2308,2,"Nkaba, 9km E (Mbuyane farm)","03-Oct-92",10,1992,"Yes"
"2924",4492,"Museum","TM78913","Colubridae","Philothamnus","semivariegatus",-26.4994,31.3697,2,"Manzini, Trelawny Park","16-Dec-93",12,1993,"Yes"
"2925",1638,"Museum","TM78950","Colubridae","Philothamnus","semivariegatus",-26.3603,31.0553,2,"Motjane (Motshane) & Little Usutu River","18-Dec-93",12,1993,"Yes"
"2926",1865,"Museum","TM80001","Colubridae","Philothamnus","semivariegatus",-25.9556,31.73,2,"Tunzini Citrus Estate, offices","15-Nov-94",11,1994,"Yes"
"2927",1397,"Museum","TM79983","Colubridae","Philothamnus","semivariegatus",-25.7986,31.4894,2,"Matsamo, 6km SE, Insolambi River","26-Aug-95",8,1995,"Yes"
"2928",1672,"Museum","TM79956","Colubridae","Philothamnus","semivariegatus",-26.085,31.3067,2,"Nkomati River gap, near","23-Sep-95",9,1995,"Yes"
"2929",1615,"Museum","TM80768","Colubridae","Philothamnus","semivariegatus",-26.1753,31.9972,2,"Mlawula NR, 500m W of entrance","11-Dec-96",12,1996,"Yes"
"2930",4509,"Museum","TM83042","Colubridae","Philothamnus","semivariegatus",-26.4764,31.42,2,"Manzini, on Lugaganeni road","14-Dec-96",12,1996,"Yes"
"2931",4516,"Museum","TM83049","Colubridae","Philothamnus","semivariegatus",-26.0831,31.1297,2,"Malolotja NR, near Nkomati viewpoint","07-Jan-98",1,1998,"Yes"
"2932",4572,"Museum","TM83986","Colubridae","Philothamnus","semivariegatus",-26.3672,31.5531,2,"Dinedor, orchard","30-Apr-00",4,2000,""
"2933",4574,"Museum","TM83988","Colubridae","Philothamnus","semivariegatus",-26.03,31.8086,2,"Mhlume - Tshaneni, between","27-May-00",5,2000,""
"2934",1278,"Museum","TM67257","Colubridae","Philothamnus","semivariegatus",-26.7833,31.9333,3,"Big Bend","",NA,NA,"Yes"
"2935",1411,"Museum","TM47432","Colubridae","Philothamnus","semivariegatus",-26.4251,31.8842,3,"Lukhula","",NA,NA,"Yes"
"2936",1421,"Museum","TM47457","Colubridae","Philothamnus","semivariegatus",-26.43,31.49,3,"Mafuteni (=Mafutseni)","",NA,NA,"Yes"
"2937",1733,"Museum","TM56544","Colubridae","Philothamnus","semivariegatus",-26.2,31.9333,3,"Simunye sugar estate","",NA,NA,"Yes"
"2938",1753,"Museum","TM55031","Colubridae","Philothamnus","semivariegatus",-26.106,31.922,3,"Tambankulu Estate","",NA,NA,"Yes"
"2939",1755,"Museum","TM58096","Colubridae","Philothamnus","semivariegatus",-26.7366,31.7707,3,"Tambuti estate","",NA,NA,"Yes"
"2940",1760,"Museum","TM47452","Colubridae","Philothamnus","semivariegatus",-25.99,31.717,3,"Tshaneni","",NA,NA,"Yes"
"2941",1761,"Museum","TM52295","Colubridae","Philothamnus","semivariegatus",-25.99,31.717,3,"Tshaneni","",NA,NA,"Yes"
"2942",1871,"Museum","TM71014","Lamprophiidae","Prosymna","stuhlmannii",-26.8028,31.935,2,"Big Bend, Ubombo Ranches opposite Hotel","",11,1989,"Yes"
"2943",4424,"Museum","DM1700","Lamprophiidae","Prosymna","stuhlmannii",-27.0022,31.7875,2,"Nisela Ranch (West), 16km W of Nsoko","13-Nov-01",11,2001,""
"2944",4425,"Museum","DM1701","Lamprophiidae","Prosymna","stuhlmannii",-26.5525,31.5969,2,"Big Bend - Hhelehhele, 16km SE of Hhelehhele","14-Nov-01",11,2001,""
"2945",120,"EAF","","Lamprophiidae","Prosymna","stuhlmannii",-26.8697,31.9243,1,"Matata","13-Nov-06",11,2006,""
"2946",131,"EAF","","Lamprophiidae","Prosymna","stuhlmannii",-26.1695,31.9077,1,"Simunye Primary School","17-Nov-06",11,2006,""
"2947",195,"EAF","","Lamprophiidae","Prosymna","stuhlmannii",-26,31.757,2,"Tshaneni","06-Jan-07",1,2007,""
"2948",4379,"Museum","ENMN IYSIS_H_007","Lamprophiidae","Prosymna","stuhlmannii",-25.9969,31.7451,1,"Tshaneni, savanna to W of Mananga Country Club","25-Nov-15",11,2015,""
"2949",867,"EAF","","Lamprophiidae","Prosymna","stuhlmannii",-26.8119,31.9181,2,"Marula Village, south of Big Bend","20-Oct-20",10,2020,""
"2950",2483,"EAF","","Lamprophiidae","Prosymna","stuhlmannii",-26.7833,31.9333,3,"Big Bend","09-Feb-22",2,2022,""
"2951",2699,"EAF","","Lamprophiidae","Prosymna","stuhlmannii",-27.0029,31.6533,2,"Maloma","12-Oct-22",10,2022,""
"2952",2722,"EAF","","Lamprophiidae","Prosymna","stuhlmannii",-27.0029,31.6533,2,"Maloma","19-Oct-22",10,2022,""
